"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value"
"CHEMBL429392",,"None",498.62,"1","5.20","2a","CC(=O)NCCc1cccc2ccc(OCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",112.2,"nM",6.95,,,"UO_0000065",13.94,"0.26","1.75","9.07",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL514415",,"None",363.46,"0","3.42","6b","COc1ccc2[nH]c(CN3CCc4ccccc43)c(CCNC(C)=O)c2c1","Ki","'='",114.82,"nM",6.94,,,"UO_0000065",19.09,"0.35","3.52","12.10",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL19374",,"None",302.42,"0","2.48","12","COc1ccc2c(c1)[C@H](N1CCN(C(=O)C(C)C)CC1)CC2","IC50","'='",116,"nM",6.94,,,"UO_0000065",22.93,"0.43","4.46","21.16",0,"CHEMBL714098","In vitro receptor binding at MT1 (Melatonin) receptor.","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136666",1,"Scientific Literature","Bioorg Med Chem Lett",2003,"None",,,
"CHEMBL123690",,"None",260.34,"0","3.02","31","CC(=O)NCCCc1cccc2nc(C(C)C)oc12","Ki","'='",116,"nM",6.94,,,"UO_0000065",26.64,"0.50","3.92","12.58",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL3612458",,"None",233.31,"0","1.73","6i","CCNC(=O)NCC1CCc2ccccc2N1","Ki","'='",115,"nM",6.94,,,"UO_0000065",29.74,"0.56","5.21","13.05",0,"CHEMBL3614202","Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor transfected in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3611983",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3308072",,,
"CHEMBL207676",,"None",300.4,"0","3.51","19c","CCCC(=O)NCC1(c2c[nH]c3ccc(OC)cc23)CCC1","Ki","'='",116,"nM",6.94,,,"UO_0000065",23.09,"0.43","3.43","12.82",0,"CHEMBL866344","Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1148634",1,"Scientific Literature","J Med Chem",2006,"CHEMBL3307716",,,
"CHEMBL242573",,"None",282.39,"0","3.05","21d","O=C(NCCCc1cn2c3c(cccc13)CCC2)C1CC1","Ki","'='",114.82,"nM",6.94,,,"UO_0000065",24.58,"0.45","3.89","20.39",0,"CHEMBL892166","Displacement of 2[125I]iodomelatonin from recombinant human MT1 receptor expressed in NIH 3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147887",1,"Scientific Literature","Eur J Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL9838",,"None",332.45,"0","4.32","23b","CCC(=O)NCCc1c2n(c3ccccc13)CCCc1ccccc1-2","Ki","'='",115,"nM",6.94,,,"UO_0000065",20.87,"0.38","2.62","20.39",0,"CHEMBL715945","Binding affinity towards recombinant human melatonin receptor type 1A expressed in NIH 3T3 cells using 2-[121I]iodomelatonin radioligand binding assay","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133600",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307716",,,
"CHEMBL9791",,"None",344.46,"0","4.32","23d","O=C(NCCc1c2n(c3ccccc13)CCCc1ccccc1-2)C1CC1","Ki","'='",117,"nM",6.93,,,"UO_0000065",20.12,"0.36","2.61","20.37",0,"CHEMBL715945","Binding affinity towards recombinant human melatonin receptor type 1A expressed in NIH 3T3 cells using 2-[121I]iodomelatonin radioligand binding assay","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133600",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307716",,,
"CHEMBL514904",,"None",315.42,"0","2.45","6i","COc1ccc2[nH]c(CN3CCCC3)c(CCNC(C)=O)c2c1","Ki","'='",120.23,"nM",6.92,,,"UO_0000065",21.94,"0.41","4.47","12.06",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL124445",,"None",288.39,"0","3.80","33","CCCC(=O)NCCCc1cccc2nc(C(C)C)oc12","Ki","'='",119,"nM",6.92,,,"UO_0000065",24.01,"0.45","3.12","12.56",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL3764421",,"None",338.41,"0","3.80","12","COc1ccc2oc(-c3c(C)cccc3C)c(CCNC(C)=O)c2n1","Ki","'='",120,"nM",6.92,,,"UO_0000065",20.45,"0.38","3.12","10.75",0,"CHEMBL3768199","Displacement of [125I]2-Iodomelatonin from human MT1 receptor expressed in HEK293 cells after 120 mins by radioligand competition assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3763094",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3307715",,,
"CHEMBL1223191",,"None",265.38,"0","2.70","(R)-15e","COc1cccc(S[C@H](C)CNC(=O)C2CC2)c1","Ki","'='",120.23,"nM",6.92,,,"UO_0000065",26.08,"0.53","4.22","18.05",0,"CHEMBL1227855","Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1221295",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3307716",,,
"CHEMBL514904",,"None",315.42,"0","2.45","6i","COc1ccc2[nH]c(CN3CCCC3)c(CCNC(C)=O)c2c1","Ki","'='",121,"nM",6.92,,,"UO_0000065",21.93,"0.41","4.47","12.06",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL2326199",,"None",357.45,"0","3.74","1","CCC(=O)NCCCc1cc(OC)ccc1OCc1cccc(OC)c1","Ki","'='",121,"nM",6.92,,,"UO_0000065",19.35,"0.36","3.18","12.18",0,"CHEMBL2328138","Displacement of [3H]melatonin from human MT1 receptor expressed in CHO cells after 60 mins by microbeta scintillation method","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL2321713",1,"Scientific Literature","Bioorg Med Chem",2013,"CHEMBL3308072",,,
"CHEMBL478218",,"None",406.48,"0","4.76","31","CCOC(=O)Nc1cccc(-c2cc(CCNC(C)=O)c3cc(OC)ccc3c2)c1","Ki","'='",124,"nM",6.91,,,"UO_0000065",16.99,"0.31","2.15","9.01",0,"CHEMBL987963","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1144204",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3307715",,,
"CHEMBL3612470",,"None",294.4,"0","3.14","(+)-8e","CC(=O)NC[C@@H]1CCc2ccccc2N1Cc1ccccc1","Ki","'='",122,"nM",6.91,,,"UO_0000065",23.48,"0.43","3.77","21.38",0,"CHEMBL3614202","Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor transfected in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3611983",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3308072",,,
"CHEMBL4097817",,"None",270.33,"0","2.31","15b","COc1cnc2cccc(CCNC(=O)C3CC3)c2c1","Ki","'='",124,"nM",6.91,,,"UO_0000065",25.55,"0.47","4.60","13.48",0,"CHEMBL3993986","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK or CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3992543",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL237840",,"None",254.33,"0","2.96","3f","CC(=O)NCCN(c1ccccc1)c1ccccc1","Ki","'='",125.89,"nM",6.9,,,"UO_0000065",27.13,"0.50","3.94","21.34",0,"CHEMBL903003","Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1138357",1,"Scientific Literature","J Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL518113",,"None",363.46,"0","4.08","23","CCC(=O)NCCc1cc(-c2cccc(CO)c2)cc2ccc(OC)cc12","Ki","'='",125,"nM",6.9,,,"UO_0000065",18.99,"0.35","2.82","11.79",0,"CHEMBL987963","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1144204",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3307715",,,
"CHEMBL344488",,"None",265.38,"0","2.63","16","CC(=O)NCCCCc1cccc2c1SCCO2","IC50","'='",125.89,"nM",6.9,,,"UO_0000065",26,"0.52","4.27","18.00",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL137948",,"None",235.28,"0","1.53","15","CC(=O)NCCCc1cccc2c1OCCO2","IC50","'='",125.89,"nM",6.9,,,"UO_0000065",29.33,"0.55","5.37","14.51",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL423011",,"None",247.29,"0","2.51","17","CCOc1ccc2occ(CCNC(C)=O)c2c1","IC50","'='",125.89,"nM",6.9,,,"UO_0000065",27.9,"0.52","4.39","13.41",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL137969",,"None",233.27,"0","1.20","18","COc1c[nH]c2ncc(CCNC(C)=O)c-2c1","IC50","'='",125.89,"nM",6.9,,,"UO_0000065",29.58,"0.55","5.70","10.30",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL477833",,"None",459.33,"1","5.13","27","COc1ccc2cc(-c3cccc(CI)c3)cc(CCNC(C)=O)c2c1","Ki","'='",126,"nM",6.9,,,"UO_0000065",15.02,"0.36","1.77","18.00",0,"CHEMBL987963","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1144204",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3307715",,,
"CHEMBL140826",,"None",311.38,"0","3.12","14","COc1ccc2cc(C(C)=O)cc(CCNC(=O)C3CC3)c2c1","IC50","'='",125.89,"nM",6.9,,,"UO_0000065",22.16,"0.41","3.78","12.45",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL336024",,"None",274.36,"0","1.97","8 (R-isomer)","CC(C)C(=O)N[C@@H]1CCN(c2cccc3c2CCO3)C1","Ki","'='",129,"nM",6.89,,,"UO_0000065",25.11,"0.47","4.92","16.57",0,"CHEMBL715946","Binding affinity against human MT1 melatonin receptor expressed in NIH3T3 cells.","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136485",1,"Scientific Literature","Bioorg Med Chem Lett",2003,"CHEMBL3307716",,,
"CHEMBL237234",,"None",334.42,"0","4.12","3d","COc1cccc(N(CCNC(C)=O)c2ccc3ccccc3c2)c1","Ki","'='",131.83,"nM",6.88,,,"UO_0000065",20.57,"0.38","2.76","16.55",0,"CHEMBL903003","Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1138357",1,"Scientific Literature","J Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL457128",,"None",333.43,"0","4.51","table 1, R8C1","COc1cccc(C(CCNC(C)=O)c2ccc3ccccc3c2)c1","Ki","'='",132,"nM",6.88,,,"UO_0000065",20.63,"0.38","2.37","17.95",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL3612463",,"None",353.47,"0","3.34","6n","CCNC(=O)NCC1CCc2c(OC)cccc2N1Cc1ccccc1","Ki","'='",132,"nM",6.88,,,"UO_0000065",19.46,"0.36","3.54","12.83",0,"CHEMBL3614202","Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor transfected in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3611983",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3308072",,,
"CHEMBL99084",,"None",246.31,"0","2.25","5g","CCC(=O)NCCc1cc2c(OC)cccc2[nH]1","Ki","'='",134.9,"nM",6.87,,,"UO_0000065",27.89,"0.52","4.62","12.69",0,"CHEMBL715956","Binding affinity was measured against cloned human Melatonin receptor type 1A subtype stably expressed in rat fibroblasts NIH3T3 cells","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131096",1,"Scientific Literature","J Med Chem",1998,"CHEMBL3307716",,,
"CHEMBL99084",,"None",246.31,"0","2.25","5d","CCC(=O)NCCc1cc2c(OC)cccc2[nH]1","Ki","'='",134.9,"nM",6.87,,,"UO_0000065",27.89,"0.52","4.62","12.69",1,"CHEMBL715955","Binding affinity towards melatonin receptor type 1A stably expressed in NIH3T3 rat fibroblast cells using 2-[125I]iodomelatonin (100 pM) as radioligand","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1134444",1,"Scientific Literature","J Med Chem",2001,"CHEMBL3307716",,,
"CHEMBL329086",,"None",379.46,"0","4.28","19","C=CCC(=O)NCCc1c(Cc2cccc(OC)c2)oc2ccc(OC)cc12","EC50","'='",138,"nM",6.86,,,"UO_0000065",,,,,0,"CHEMBL711326","Intrinsic activity evaluated on [35S]GTP -gamma-S binding in Chinese hamster ovarian (CHO) cells, stably expressing human Melatonin receptor type 1A","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1135482",1,"Scientific Literature","J Med Chem",2002,"CHEMBL3308072",,,
"CHEMBL491604",,"None",347.41,"0","4.01","13","COc1ccc2cc(-c3cccc(C=O)c3)cc(CCNC(C)=O)c2c1","Ki","'='",137,"nM",6.86,,,"UO_0000065",19.76,"0.36","2.85","12.39",0,"CHEMBL987963","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1144204",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3307715",,,
"CHEMBL123634",,"None",274.36,"0","3.41","32","CCC(=O)NCCCc1cccc2nc(C(C)C)oc12","Ki","'='",142,"nM",6.85,,,"UO_0000065",24.96,"0.47","3.44","12.42",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL34327",,"None",322.41,"0","3.38","74 (table 5)","COc1ccc2c(c1)c(CCNC(C)=O)cn2Cc1ccccc1","Ki","'='",141.25,"nM",6.85,,,"UO_0000065",21.25,"0.39","3.47","15.83",0,"CHEMBL715953","Binding Affinity (pKi) towards Melatonin receptor type 1A","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136758",1,"Scientific Literature","J Med Chem",2003,"None",,,
"CHEMBL34327",,"None",322.41,"0","3.38","1","COc1ccc2c(c1)c(CCNC(C)=O)cn2Cc1ccccc1","Ki","'='",141.25,"nM",6.85,,,"UO_0000065",21.25,"0.39","3.47","15.83",1,"CHEMBL838521","Inhibition of 2-[125I]iodomelatonin binding to human melatonin receptor type 1A (MT1) expressed in NIH3T3 rat fibroblast cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1139541",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3307716",,,
"CHEMBL3759677",,"None",314.41,"0","3.58","10i","CCNC(=S)NCc1cc2c(ccc3ccc(OC)cc32)o1","Ki","'='",140,"nM",6.85,,,"UO_0000065",21.8,"0.43","3.27","14.76",0,"CHEMBL3762920","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3758099",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3308072",,,
"CHEMBL379403",,"None",300.4,"0","3.13","13a","COc1ccc2c(c1)c(C1(CNC(C)=O)CCCC1)cn2C","Ki","'='",148,"nM",6.83,,,"UO_0000065",22.74,"0.42","3.70","15.79",0,"CHEMBL866344","Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1148634",1,"Scientific Literature","J Med Chem",2006,"CHEMBL3307716",,,
"CHEMBL508552",,"None",377.49,"0","3.81","6a","COc1ccc2[nH]c(CN3c4ccccc4CC3C)c(CCNC(C)=O)c2c1","Ki","'='",147.91,"nM",6.83,,,"UO_0000065",18.09,"0.33","3.02","11.91",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL508552",,"None",377.49,"0","3.81","6a","COc1ccc2[nH]c(CN3c4ccccc4CC3C)c(CCNC(C)=O)c2c1","Ki","'='",148,"nM",6.83,,,"UO_0000065",18.09,"0.33","3.02","11.91",0,"CHEMBL1031363","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143397",1,"Scientific Literature","J Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL273897",,"None",318.42,"0","3.93","20b","CCC(=O)NCCc1c2n(c3ccccc13)CCc1ccccc1-2","Ki","'='",148,"nM",6.83,,,"UO_0000065",21.45,"0.39","2.90","20.07",0,"CHEMBL715945","Binding affinity towards recombinant human melatonin receptor type 1A expressed in NIH 3T3 cells using 2-[121I]iodomelatonin radioligand binding assay","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133600",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307716",,,
"CHEMBL5173623",,"None",411.41,"0","3.42","MCS-0378","COc1ccc2c(c1)c(CCNC(C)=O)cn2C(=O)OCc1ccccc1[N+](=O)[O-]","Ki","'='",147.91,"nM",6.83,,,"UO_0000065",16.6,"0.31","3.41","6.06",0,"CHEMBL5142145","Displacement of 2-[125I]iodomelatonin from human melatonin MT1 receptor stably expressing in human HEK293 cell membranes under dark condition by radioligand based competition binding assay","B","BAO_0000249","cell membrane format","Homo sapiens","None","None","HEK293","Cell membrane",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL5137083",1,"Scientific Literature","J Med Chem",2022,"None",,"AGONIST",
"CHEMBL5174929",,"None",427.46,"0","3.30","MCS-0382","COc1ccc2c(c1)c(CCNC(C)=O)cn2Cc1cc(OC)c(OC)cc1[N+](=O)[O-]","EC50","'='",147.91,"nM",6.83,,,"UO_0000065",,,,,0,"CHEMBL5142150","Agonist activity at human melatonin MT1 receptor stably expressing in human HEK293 cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins under dark condition by cAMP assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL5137083",1,"Scientific Literature","J Med Chem",2022,"None","TIME = 0.5 hr","AGONIST",
"CHEMBL19339",,"None",300.4,"0","2.24","8","COc1ccc2c(c1)C(N1CCN(C(=O)C3CC3)CC1)CC2","IC50","'='",156,"nM",6.81,,,"UO_0000065",22.66,"0.42","4.57","20.77",0,"CHEMBL714098","In vitro receptor binding at MT1 (Melatonin) receptor.","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136666",1,"Scientific Literature","Bioorg Med Chem Lett",2003,"None",,,
"CHEMBL440144",,"None",293.37,"0","3.70","10o","CC(=O)NCCc1c(Cc2ccccc2)oc2ccccc12","Ki","'='",155,"nM",6.81,,,"UO_0000065",23.21,"0.42","3.11","16.12",0,"CHEMBL714106","Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1135482",1,"Scientific Literature","J Med Chem",2002,"CHEMBL3307715",,,
